Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_Actual,J_1,J_2,J_3,J_4,Avg_last_5_games,Value,Squad_Average_Points,J_Actual_Squad_Points,J_1_Squad_Points,J_2_Squad_Points,J_3_Squad_Points,J_4_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_Actual_Vs_Squad_Points,J_1_Vs_Squad_Points,J_2_Vs_Squad_Points,J_3_Vs_Squad_Points,J_4_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Target
Celta,Kevin Vázquez,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,490000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Mingueza,DF,0,-4.0,"['-4', '-', 0, 0, 0]",-4,0,0,0,0,-0.8,1560000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,-4.0
Celta,Óscar Rodríguez,MD,100,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,5490000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,5.0
Celta,Franco Cervi,MD,100,3.5,"['4', '3', 0, 0, 0]",4,3,0,0,0,1.4,3750000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,4.0
Celta,Fran Beltrán,MD,100,3.0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,3330000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,2.0
Celta,Renato Tapia,MD,50,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,800000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,4.0
Celta,Carles Pérez,MD,0,2.0,"['1', '3', 0, 0, 0]",1,3,0,0,0,0.8,2160000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,1.0
Celta,Gabriel Veiga,MD,0,1.5,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,480000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,3.0
Celta,Augusto Solari,MD,50,3.0,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,900000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,1.0
Celta,Luca de la Torre,MD,0,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,1370000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Denis Suárez,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,3680000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Hugo Álvarez,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Miguel Baeza,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,310000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Swedberg,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1620000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Iago Aspas,DL,100,10.0,"['10', '10', 0, 0, 0]",10,10,0,0,0,4.0,21970000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,10.0
Celta,Gonzalo Paciencia,DL,100,5.5,"['9', '2', 0, 0, 0]",9,2,0,0,0,2.2,5580000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,9.0
