Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_4,J_3,J_2,J_1,J_Actual,Avg_last_5_games,Value,Squad_Average_Points,J_4_Squad_Points,J_3_Squad_Points,J_2_Squad_Points,J_1_Squad_Points,J_Actual_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_4_Vs_Squad_Points,J_3_Vs_Squad_Points,J_2_Vs_Squad_Points,J_1_Vs_Squad_Points,J_Actual_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Jugador,Target
Espanyol,Dídac Vilà,DF,3,1.9,"['-', '1', '-', '-', '2']",0,1,0,0,2,0.6,340000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Dídac Vilà,0.0
Espanyol,Lluís Recasens,DF,0,4.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Lluís Recasens,0.0
Espanyol,Miguelón,DF,3,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Miguelón,0.0
Espanyol,Rubén Sánchez Sáez,DF,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Rubén Sánchez Sáez,0.0
Espanyol,Sergi Darder,MD,94,5.3,"['9', '4', '4', '13', '2']",9,4,4,13,2,6.4,5870000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Sergi Darder,7.0
Espanyol,Embarba,MD,68,3.6,"['4', '-', '2', '5', '-']",4,0,2,5,0,2.2,2970000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Embarba,4.0
Espanyol,Javi Puado,MD,65,3.5,"['5', '2', '2', '3', '0']",5,2,2,3,0,2.4,3600000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Javi Puado,4.0
Espanyol,Morlanes,MD,29,3.4,"['-', '2', '2', '13', '1']",0,2,2,13,1,3.6,1300000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Morlanes,3.0
Espanyol,Keidi Bare,MD,53,3.2,"['2', '5', '2', '-', '-']",2,5,2,0,0,1.8,1220000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Keidi Bare,0.0
Espanyol,Yangel Herrera,MD,47,3.5,"['4', '-', '2', '-', '0']",4,0,2,0,0,1.2,2080000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Yangel Herrera,2.0
Espanyol,Nico Melamed,MD,15,2.4,"['-', '-', '2', '2', '-']",0,0,2,2,0,0.8,620000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Nico Melamed,11.0
Espanyol,Melendo,MD,35,3.2,"['-', '2', '-', '8', '4']",0,2,0,8,4,2.8,590000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Melendo,3.0
Espanyol,Vilhena,MD,29,3.4,"['1', '2', '2', '-', '8']",1,2,2,0,8,2.6,1590000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Vilhena,1.0
Espanyol,David López,MD,18,2.7,"['-', '-', '-', '-', '3']",0,0,0,0,3,0.6,510000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,David López,0.0
Espanyol,Fran Mérida,MD,6,2.8,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8,330000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Fran Mérida,0.0
Espanyol,Jofre Carreras,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,290000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Jofre Carreras,0.0
Espanyol,Gori,MD,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,270000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Gori,0.0
Espanyol,Raúl de Tomás,DL,91,6.4,"['2', '9', '2', '9', '4']",2,9,2,9,4,5.2,14550000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Raúl de Tomás,4.0
Espanyol,Loren Morón,DL,12,2.3,"['-', '-', '3', '2', '-']",0,0,3,2,0,1.0,730000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Loren Morón,0.0
Espanyol,Wu Lei,DL,9,2.4,"['8', '3', '2', '-', '3']",8,3,2,0,3,3.2,540000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Wu Lei,2.0
Espanyol,Dimata,DL,12,1.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,540000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Dimata,0.0
Barcelona,Ter Stegen,PT,94,4.2,"['9', '4', '11', '2', '2']",9,4,11,2,2,5.6,5530000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Ter Stegen,0.0
Barcelona,Neto,PT,6,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,420000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Neto,5.0
Barcelona,Jordi Alba,DF,79,6.6,"['6', '9', '2', '7', '9']",6,9,2,7,9,6.6,12500000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Jordi Alba,17.0
Barcelona,Ronald Araujo,DF,65,5.7,"['4', '-', '4', '8', '5']",4,0,4,8,5,4.2,7560000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Ronald Araujo,9.0
Barcelona,Piqué,DF,74,5.2,"['-', '-', '7', '-', '5']",0,0,7,0,5,2.4,6520000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Piqué,0.0
Barcelona,Eric García,DF,62,3.8,"['7', '6', '3', '4', '4']",7,6,3,4,4,4.8,3180000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Eric García,1.0
Barcelona,Sergiño Dest,DF,50,4.1,"['-', '4', '4', '1', '-']",0,4,4,1,0,1.8,2220000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Sergiño Dest,0.0
Barcelona,Dani Alves,DF,26,6.1,"['1', '-', '4', '-', '7']",1,0,4,0,7,2.4,5390000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Dani Alves,8.0
Barcelona,Mingueza,DF,24,3.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1050000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Mingueza,0.0
Barcelona,Lenglet,DF,15,2.3,"['-4', '2', '2', '6', '-']",-4,2,2,6,0,1.2,1230000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Lenglet,0.0
Barcelona,Umtiti,DF,3,4.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,320000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Umtiti,0.0
Barcelona,Alejandro Balde,DF,3,0.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,460000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Alejandro Balde,0.0
Barcelona,Sergio Busquets,MD,97,6.2,"['5', '7', '8', '6', '12']",5,7,8,6,12,7.6,10300000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Sergio Busquets,10.0
Barcelona,De Jong,MD,79,5.5,"['2', '4', '9', '4', '5']",2,4,9,4,5,4.8,12030000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,De Jong,5.0
Barcelona,Gavi,MD,71,4.5,"['5', '5', '3', '6', '6']",5,5,3,6,6,5.0,9000000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Gavi,1.0
Barcelona,Nico González,MD,35,3.4,"['2', '-', '-', '3', '-']",2,0,0,3,0,1.0,3450000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Nico González,0.0
Barcelona,Pedri,MD,29,6.8,"['10', '-', '-', '-', '-']",10,0,0,0,0,2.0,11460000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Pedri,0.0
Barcelona,Sergi Roberto,MD,12,4.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1070000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Sergi Roberto,0.0
Barcelona,Riqui Puig,MD,3,3.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,800000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Riqui Puig,1.0
Barcelona,Álvaro Sanz,MD,0,1.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Álvaro Sanz,0.0
Barcelona,Depay,DL,50,7.5,"['-', '3', '-', '5', '14']",0,3,0,5,14,4.4,9960000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Depay,4.0
Barcelona,Dembélé,DL,38,7.9,"['11', '11', '2', '7', '2']",11,11,2,7,2,6.6,19910000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Dembélé,2.0
Barcelona,Aubameyang,DL,29,7.2,"['9', '1', '8', '2', '2']",9,1,8,2,2,4.4,24880000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Aubameyang,1.0
Barcelona,Luuk de Jong,DL,18,4.7,"['9', '1', '2', '2', '-']",9,1,2,2,0,2.8,3520000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Luuk de Jong,0.0
Barcelona,Ferrán Torres,DL,38,5.7,"['5', '2', '9', '1', '4']",5,2,9,1,4,4.2,21190000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Ferrán Torres,4.0
Barcelona,Ansu Fati,DL,9,7.3,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,12940000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Ansu Fati,10.0
Barcelona,Abde Ezzalzouli,DL,18,4.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1650000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Abde Ezzalzouli,0.0
Barcelona,Adama Traoré,DL,9,4.7,"['2', '5', '-', '6', '-']",2,5,0,6,0,2.6,9620000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Adama Traoré,2.0
Barcelona,Braithwaite,DL,9,6.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1220000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Braithwaite,0.0
Barcelona,Ferrán Jutglà,DL,12,4.2,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1340000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Ferrán Jutglà,0.0
Barcelona,Ilias Akhomach,DL,6,6.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,760000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Ilias Akhomach,0.0
Barcelona,Estanis,DL,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,290000,152.9,83,64,78,70,79,74.8,202050000,Betis,Betis,117.3,67,68,60,104,67,73.2,89050000,2,5,Estanis,0.0
Getafe,David Soria,PT,100,4.5,"['6', '2', '7', '-2', '10']",6,2,7,-2,10,4.6,3170000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,David Soria,6.0
Getafe,Diego Conde,PT,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Diego Conde,0.0
Getafe,Rubén Yáñez,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Rubén Yáñez,0.0
Getafe,Mathías Olivera,DF,85,4.7,"['0', '6', '2', '9', '7']",0,6,2,9,7,4.8,4030000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Mathías Olivera,6.0
Getafe,Damián Suárez,DF,85,4.2,"['4', '5', '4', '2', '2']",4,5,4,2,2,3.4,3360000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Damián Suárez,2.0
Getafe,Djené,DF,91,3.3,"['0', '-', '5', '5', '5']",0,0,5,5,5,3.0,1800000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Djené,5.0
Getafe,Mitrovic,DF,85,3.3,"['5', '1', '4', '2', '2']",5,1,4,2,2,2.8,1560000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Mitrovic,0.0
Getafe,Jorge Cuenca,DF,79,3.2,"['2', '2', '5', '3', '-']",2,2,5,3,0,2.4,1670000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Jorge Cuenca,5.0
Getafe,Juan Iglesias,DF,15,2.6,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,440000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Juan Iglesias,4.0
Getafe,Cabaco,DF,15,1.9,"['4', '0', '-', '-', '-']",4,0,0,0,0,0.8,320000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Cabaco,0.0
Getafe,Jonathan Silva,DF,3,1.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,410000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Jonathan Silva,0.0
Getafe,Kofi,DF,3,2.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Kofi,0.0
Getafe,Gastón Álvarez,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Gastón Álvarez,0.0
Getafe,Mauro Arambarri,MD,79,4.9,"['-', '4', '3', '8', '4']",0,4,3,8,4,3.8,4120000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Mauro Arambarri,4.0
Getafe,Maksimovic,MD,91,4.2,"['4', '1', '-', '15', '5']",4,1,0,15,5,5.0,3230000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Maksimovic,4.0
Getafe,Óscar Rodríguez,MD,32,3.4,"['2', '5', '9', '-', '5']",2,5,9,0,5,4.2,2960000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Óscar Rodríguez,7.0
Getafe,Aleñá,MD,82,2.8,"['2', '1', '-', '2', '4']",2,1,0,2,4,1.8,1570000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Aleñá,4.0
Getafe,Florentino Luís,MD,24,2.7,"['2', '-', '3', '-', '-']",2,0,3,0,0,1.0,650000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Florentino Luís,5.0
Getafe,Okay Yokuslu,MD,12,3.0,"['-', '-', '-', '2', '6']",0,0,0,2,6,1.6,650000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Okay Yokuslu,7.0
Getafe,Gonzalo Villar,MD,6,3.9,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1120000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Gonzalo Villar,0.0
Getafe,Jankto,MD,15,2.3,"['5', '1', '-', '-', '-']",5,1,0,0,0,1.2,470000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Jankto,2.0
Getafe,Vitolo,MD,3,2.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,560000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Vitolo,0.0
Getafe,Sabit Abdulai,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Sabit Abdulai,0.0
Getafe,John Patrick,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,John Patrick,0.0
Getafe,Enes Ünal,DL,85,6.1,"['4', '10', '6', '8', '4']",4,10,6,8,4,6.4,9820000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Enes Ünal,2.0
Getafe,Sandro Ramírez,DL,56,3.4,"['3', '4', '-', '10', '5']",3,4,0,10,5,4.4,2030000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Sandro Ramírez,0.0
Getafe,Borja Mayoral,DL,21,5.8,"['2', '3', '17', '10', '4']",2,3,17,10,4,7.2,6850000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Borja Mayoral,3.0
Getafe,Jaime Mata,DL,12,2.5,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,700000,80.9,45,47,65,76,63,59.2,52860000,Rayo Vallecano,Rayo Vallecano,84.6,60,44,68,69,52,58.6,56380000,15,11,Jaime Mata,0.0
Granada,Luís Maximiano,PT,91,4.6,"['0', '2', '7', '-1', '5']",0,2,7,-1,5,2.6,2580000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Luís Maximiano,5.0
Granada,Aarón Escandell,PT,9,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,330000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Aarón Escandell,0.0
Granada,João Costa,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,180000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,João Costa,0.0
Granada,Ángel Jiménez,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Ángel Jiménez,0.0
Granada,Germán Sánchez,DF,74,3.1,"['1', '-4', '-', '0', '6']",1,-4,0,0,6,0.6,1460000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Germán Sánchez,2.0
Granada,Carlos Neva,DF,71,3.3,"['-', '-', '-', '1', '-']",0,0,0,1,0,0.2,1380000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Carlos Neva,14.0
Granada,Sergio Escudero,DF,35,3.0,"['-1', '4', '2', '2', '6']",-1,4,2,2,6,2.6,1120000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Sergio Escudero,0.0
Granada,Quini,DF,68,2.3,"['-1', '1', '5', '2', '-']",-1,1,5,2,0,1.4,680000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Quini,7.0
Granada,Domingos Duarte,DF,44,3.2,"['2', '4', '9', '0', '-']",2,4,9,0,0,3.0,1210000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Domingos Duarte,2.0
Granada,Víctor Díaz,DF,41,2.9,"['10', '0', '4', '-', '-']",10,0,4,0,0,2.8,780000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Víctor Díaz,0.0
Granada,Raúl Torrente,DF,44,3.0,"['2', '-', '-', '2', '-']",2,0,0,2,0,0.8,750000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Raúl Torrente,0.0
Granada,Arias,DF,9,3.0,"['-', '-', '-', '-', '1']",0,0,0,0,1,0.2,580000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Arias,2.0
Granada,Pepe Sánchez,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Pepe Sánchez,0.0
Granada,Sergio Barcia,DF,3,0.0,"['-', '-', '-', '-', '0']",0,0,0,0,0,0.0,240000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Sergio Barcia,0.0
Granada,Matías Arezo,DL,3,1.9,"['2', '1', '-', '-', '2']",2,1,0,0,2,1.0,1080000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Matías Arezo,0.0
Granada,Neyder Lozano,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Neyder Lozano,0.0
Granada,Luis Milla,MD,85,5.7,"['11', '4', '7', '4', '5']",11,4,7,4,5,6.2,7760000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Luis Milla,2.0
Granada,Darwin Machís,MD,44,4.9,"['10', '5', '4', '2', '14']",10,5,4,2,14,7.0,4460000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Darwin Machís,-2.0
Granada,Antonio Puertas,MD,62,3.5,"['-', '3', '1', '-1', '2']",0,3,1,-1,2,1.0,1640000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Antonio Puertas,11.0
Granada,Montoro,MD,38,3.5,"['-', '2', '4', '2', '2']",0,2,4,2,2,2.0,1030000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Montoro,0.0
Granada,Gonalons,MD,53,3.5,"['-', '-', '-', '-', '3']",0,0,0,0,3,0.6,1150000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Gonalons,6.0
Granada,Rochina,MD,24,4.1,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1040000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Rochina,0.0
Granada,Álex Collado,MD,26,3.8,"['-', '11', '4', '2', '5']",0,11,4,2,5,4.4,1850000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Álex Collado,2.0
Granada,Alberto Soro,MD,21,2.9,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,490000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Alberto Soro,0.0
Granada,Petrovic,MD,24,3.2,"['-1', '4', '8', '-', '6']",-1,4,8,0,6,3.4,1120000,89.2,48,44,65,44,69,54.0,47360000,Mallorca,Mallorca,88.6,57,39,62,52,47,51.4,40900000,18,16,Petrovic,4.0
